TimeInSeconds,FrameTimeMs,FPS
92.24150,8.69,115.05
92.25019,10.81,92.49
92.26101,9.03,110.80
92.27003,9.41,106.31
92.27944,10.42,95.94
92.28986,9.47,105.55
92.29934,10.44,95.80
92.30977,9.66,103.52
92.31943,13.42,74.50
92.33286,8.01,124.87
92.34087,8.74,114.43
92.34960,10.71,93.40
92.36031,9.67,103.38
92.36998,9.38,106.62
92.37936,9.64,103.69
92.38901,10.08,99.25
92.39908,10.02,99.84
92.40910,10.07,99.31
92.41917,9.81,101.95
92.42898,12.63,79.17
92.44161,6.72,148.86
92.44833,10.47,95.50
92.45880,9.82,101.86
92.46861,10.79,92.69
92.47940,8.50,117.70
92.48790,9.95,100.51
92.49785,10.66,93.78
92.50851,9.69,103.17
92.51820,10.45,95.72
92.52865,10.16,98.43
92.53881,11.34,88.21
92.55015,7.97,125.42
92.55812,9.31,107.35
92.56744,10.43,95.87
92.57787,10.15,98.55
92.58801,9.53,104.91
92.59755,10.81,92.47
92.60836,9.45,105.79
92.61781,9.93,100.67
92.62775,9.93,100.67
92.63768,9.64,103.72
92.64732,11.67,85.70
92.65899,7.64,130.96
92.66663,10.52,95.08
92.67714,9.33,107.19
92.68647,10.38,96.34
92.69685,10.34,96.74
92.70719,10.23,97.78
92.71742,10.05,99.53
92.72747,10.44,95.79
92.73790,10.04,99.56
92.74795,12.03,83.13
92.75998,7.88,126.93
92.76786,9.82,101.84
92.77768,9.31,107.46
92.78698,10.50,95.23
92.79748,9.65,103.65
92.80713,10.00,100.03
92.81713,9.95,100.50
92.82708,10.00,100.05
92.83707,9.30,107.54
92.84637,9.90,101.05
92.85627,11.56,86.52
92.86783,7.90,126.53
92.87573,10.59,94.40
92.88632,9.18,108.89
92.89551,11.07,90.31
92.90658,8.87,112.70
92.91545,10.12,98.80
92.92557,9.49,105.36
92.93506,9.87,101.34
92.94493,9.87,101.37
92.95480,9.37,106.68
92.96417,11.94,83.73
92.97611,7.53,132.87
92.98364,9.37,106.73
92.99301,9.96,100.39
93.00297,10.19,98.17
93.01316,9.93,100.71
93.02309,9.38,106.63
93.03247,9.41,106.27
93.04188,9.45,105.81
93.05133,9.68,103.32
93.06101,9.34,107.10
93.07034,11.38,87.90
93.08172,7.97,125.43
93.08969,9.94,100.58
93.09963,9.69,103.25
93.10932,10.17,98.35
93.11949,9.01,110.96
93.12850,8.30,120.48
93.13680,10.28,97.29
93.14708,9.29,107.64
93.15637,9.68,103.33
93.16605,9.57,104.45
93.17562,10.80,92.60
93.18642,8.32,120.21
93.19474,8.88,112.63
93.20362,10.13,98.67
93.21375,9.46,105.71
93.22321,9.14,109.36
93.23236,9.70,103.05
93.24206,9.49,105.35
93.25155,10.14,98.61
93.26169,9.09,109.96
93.27079,9.02,110.91
93.27980,10.87,92.00
93.29067,8.06,124.00
93.29874,9.52,105.08
93.30825,9.60,104.21
93.31785,8.86,112.87
93.32671,9.61,104.11
93.33632,9.43,106.05
93.34575,9.09,110.03
93.35483,9.13,109.47
93.36397,9.89,101.12
93.37386,9.85,101.48
93.38371,9.98,100.23
93.39369,9.38,106.63
93.40307,9.42,106.13
93.41249,9.48,105.52
93.42197,9.65,103.64
93.43161,10.22,97.89
93.44183,9.45,105.84
93.45128,9.44,105.93
93.46072,10.19,98.14
93.47091,9.46,105.68
93.48037,10.16,98.43
93.49053,10.65,93.92
93.50118,9.39,106.44
93.51057,9.05,110.53
93.51962,9.99,100.05
93.52961,9.67,103.44
93.53928,9.32,107.24
93.54861,9.56,104.56
93.55817,9.34,107.06
93.56751,10.52,95.09
93.57803,10.11,98.94
93.58813,9.78,102.27
93.59791,11.88,84.19
93.60979,8.08,123.70
93.61787,9.24,108.25
93.62711,9.30,107.52
93.63641,10.69,93.57
93.64710,9.36,106.81
93.65646,9.25,108.08
93.66571,10.74,93.11
93.67645,9.49,105.37
93.68594,10.10,99.05
93.69604,10.37,96.44
93.70641,10.55,94.81
93.71696,9.14,109.39
93.72610,10.07,99.34
93.73616,9.88,101.17
93.74605,9.52,105.06
93.75557,10.50,95.21
93.76607,9.87,101.35
93.77594,10.15,98.53
93.78608,9.89,101.15
93.79597,9.46,105.69
93.80543,9.84,101.65
93.81527,11.56,86.51
93.82683,9.12,109.60
93.83595,9.52,105.03
93.84547,9.73,102.77
93.85520,9.79,102.14
93.86499,10.28,97.25
93.87528,10.39,96.29
93.88566,10.33,96.84
93.89599,9.98,100.24
93.90596,9.94,100.60
93.91591,11.80,84.78
93.92770,8.53,117.27
93.93623,9.97,100.35
93.94619,10.63,94.04
93.95683,9.77,102.39
93.96659,11.01,90.83
93.97760,9.82,101.87
93.98742,10.65,93.86
93.99807,10.09,99.07
94.00817,9.64,103.76
94.01780,11.17,89.54
94.02897,9.74,102.68
94.03871,9.64,103.76
94.04835,10.61,94.28
94.05896,10.61,94.25
94.06957,10.32,96.91
94.07989,9.77,102.38
94.08965,10.08,99.16
94.09974,10.10,99.01
94.10984,9.91,100.94
94.11975,11.88,84.16
94.13163,8.96,111.58
94.14059,10.55,94.75
94.15114,10.49,95.33
94.16163,9.48,105.52
94.17111,11.05,90.51
94.18216,10.45,95.71
94.19261,11.02,90.73
94.20363,10.53,95.00
94.21416,9.68,103.35
94.22383,12.61,79.29
94.23644,8.48,117.99
94.24492,9.80,102.08
94.25471,9.92,100.81
94.26463,9.64,103.69
94.27428,10.81,92.54
94.28508,10.28,97.30
94.29536,10.17,98.35
94.30553,10.13,98.74
94.31566,9.56,104.64
94.32521,11.76,85.01
94.33698,9.88,101.24
94.34685,10.28,97.25
94.35714,10.26,97.47
94.36740,10.50,95.27
94.37789,10.12,98.85
94.38801,10.54,94.87
94.39855,10.35,96.65
94.40890,10.29,97.17
94.41919,10.04,99.56
94.42923,11.42,87.56
94.44065,9.66,103.50
94.45031,10.18,98.28
94.46049,10.61,94.26
94.47110,10.88,91.89
94.48198,10.19,98.16
94.49217,9.95,100.50
94.50212,10.61,94.26
94.51273,10.85,92.13
94.52358,9.87,101.33
94.53345,13.04,76.69
94.54649,8.34,119.87
94.55483,9.68,103.28
94.56452,11.30,88.47
94.57582,9.46,105.74
94.58528,11.56,86.51
94.59684,10.02,99.81
94.60685,10.16,98.45
94.61701,11.29,88.55
94.62830,10.43,95.90
94.63873,11.41,87.65
94.65014,10.67,93.73
94.66081,10.12,98.78
94.67093,9.83,101.73
94.68076,10.97,91.13
94.69174,11.11,89.99
94.70285,10.25,97.53
94.71310,11.28,88.64
94.72438,10.11,98.87
94.73450,9.83,101.70
94.74433,12.21,81.88
94.75655,9.79,102.17
94.76633,9.99,100.08
94.77632,10.97,91.13
94.78730,9.87,101.34
94.79717,11.36,88.06
94.80852,11.06,90.39
94.81958,11.12,89.95
94.83070,9.86,101.37
94.84057,10.82,92.46
94.85138,11.06,90.42
94.86244,10.96,91.22
94.87340,10.04,99.62
94.88344,10.86,92.06
94.89430,10.48,95.42
94.90478,11.09,90.15
94.91588,10.90,91.75
94.92678,11.05,90.49
94.93783,10.41,96.06
94.94824,10.01,99.90
94.95825,10.45,95.70
94.96870,11.03,90.70
94.97972,10.92,91.61
94.99064,10.60,94.32
95.00124,10.43,95.84
95.01167,11.62,86.04
95.02330,10.94,91.38
95.03424,10.86,92.07
95.04510,10.51,95.15
95.05561,10.11,98.87
95.06573,10.70,93.42
95.07643,10.92,91.57
95.08735,10.75,92.98
95.09811,10.83,92.30
95.10894,10.64,93.97
95.11958,10.95,91.30
95.13054,9.89,101.13
95.14042,10.85,92.16
95.15128,10.48,95.44
95.16175,10.54,94.91
95.17229,10.45,95.73
95.18274,10.27,97.33
95.19301,10.46,95.59
95.20347,11.42,87.58
95.21489,10.13,98.68
95.22502,11.77,84.94
95.23680,9.79,102.19
95.24658,11.00,90.91
95.25758,10.11,98.90
95.26769,10.33,96.80
95.27802,9.83,101.74
95.28785,10.70,93.45
95.29855,10.14,98.67
95.30869,10.69,93.56
95.31938,10.49,95.37
95.32986,11.06,90.43
95.34092,9.80,101.99
95.35072,10.61,94.29
95.36133,11.28,88.67
95.37261,9.36,106.81
95.38197,11.23,89.08
95.39320,9.72,102.85
95.40292,10.91,91.70
95.41382,10.78,92.81
95.42460,10.36,96.50
95.43496,10.39,96.21
95.44535,10.73,93.16
95.45609,11.54,86.64
95.46763,10.30,97.05
95.47793,10.15,98.56
95.48808,10.86,92.06
95.49894,10.42,96.01
95.50936,10.82,92.39
95.52018,10.88,91.92
95.53106,10.48,95.46
95.54154,10.83,92.30
95.55237,11.25,88.86
95.56362,10.59,94.44
95.57421,10.86,92.04
95.58508,9.79,102.18
95.59486,10.56,94.66
95.60543,11.24,88.96
95.61667,10.79,92.70
95.62746,10.98,91.05
95.63844,10.07,99.27
95.64851,11.35,88.13
95.65986,10.31,97.01
95.67017,11.13,89.83
95.68130,10.14,98.57
95.69144,10.39,96.22
95.70184,11.32,88.36
95.71316,10.45,95.67
95.72361,13.05,76.65
95.73665,12.81,78.06
95.74947,10.83,92.35
95.76029,10.31,97.03
95.77060,10.37,96.47
95.78097,11.29,88.60
95.79225,10.67,93.68
95.80293,10.69,93.58
95.81361,11.22,89.14
95.82483,11.09,90.18
95.83592,10.73,93.19
95.84665,10.96,91.21
95.85761,10.28,97.29
95.86789,11.18,89.41
95.87908,10.78,92.77
95.88986,12.36,80.93
95.90221,10.75,93.02
95.91296,10.37,96.48
95.92333,10.85,92.18
95.93418,11.84,84.47
95.94602,10.67,93.73
95.95669,10.41,96.06
95.96709,11.40,87.68
95.97850,11.20,89.32
95.98969,11.03,90.62
96.00073,10.35,96.60
96.01108,10.71,93.35
96.02179,10.29,97.18
96.03208,13.27,75.39
96.04535,8.39,119.23
96.05374,10.36,96.52
96.06410,11.69,85.51
96.07579,11.12,89.96
96.08691,10.72,93.27
96.09763,10.77,92.87
96.10840,11.20,89.25
96.11960,11.54,86.69
96.13114,9.86,101.39
96.14100,10.99,91.00
96.15199,10.92,91.59
96.16291,10.79,92.70
96.17369,10.97,91.20
96.18466,10.89,91.79
96.19555,11.10,90.09
96.20665,11.26,88.79
96.21792,10.08,99.16
96.22800,11.17,89.50
96.23917,9.90,101.02
96.24907,11.68,85.58
96.26076,12.91,77.47
96.27366,15.60,64.09
96.28927,12.57,79.58
96.30183,11.16,89.57
96.31300,11.29,88.57
96.32429,10.14,98.66
96.33442,11.71,85.36
96.34614,10.82,92.42
96.35696,10.96,91.24
96.36792,10.82,92.39
96.37874,10.97,91.16
96.38971,10.74,93.15
96.40045,10.36,96.49
96.41081,10.23,97.76
96.42104,11.81,84.64
96.43285,10.12,98.85
96.44297,11.09,90.17
96.45406,10.53,94.95
96.46459,10.46,95.58
96.47505,10.32,96.90
96.48537,11.00,90.87
96.49638,10.93,91.51
96.50731,12.90,77.52
96.52021,20.00,50.01
96.54020,11.53,86.71
96.55174,10.76,92.90
96.56250,10.32,96.89
96.57282,10.87,92.02
96.58369,10.77,92.84
96.59446,11.35,88.09
96.60581,10.27,97.33
96.61609,10.89,91.80
96.62698,10.98,91.05
96.63796,10.14,98.67
96.64810,10.96,91.25
96.65906,11.22,89.16
96.67027,10.40,96.14
96.68067,10.84,92.26
96.69151,9.64,103.70
96.70116,11.29,88.58
96.71244,9.79,102.13
96.72224,10.81,92.50
96.73305,10.30,97.06
96.74335,10.88,91.89
96.75423,11.26,88.84
96.76549,10.60,94.35
96.77609,11.12,89.92
96.78721,10.34,96.69
96.79755,10.22,97.85
96.80777,11.46,87.24
96.81923,15.17,65.92
96.83440,13.08,76.46
96.84748,19.37,51.61
96.86686,14.32,69.81
96.88118,12.64,79.11
96.89382,12.43,80.46
96.90625,12.47,80.20
96.91872,12.10,82.64
96.93082,11.38,87.88
96.94220,11.18,89.42
96.95338,12.53,79.83
96.96591,10.41,96.03
96.97632,12.80,78.13
96.98912,9.53,104.90
96.99865,11.24,88.95
97.00990,10.35,96.61
97.02025,10.62,94.16
97.03087,11.32,88.34
97.04219,9.80,102.00
97.05199,10.88,91.88
97.06288,10.65,93.91
97.07352,10.48,95.40
97.08401,11.84,84.49
97.09584,10.08,99.25
97.10592,11.07,90.35
97.11699,10.40,96.17
97.12738,11.07,90.36
97.13845,11.01,90.84
97.14946,10.21,97.93
97.15967,10.99,90.96
97.17066,10.05,99.47
97.18072,10.42,95.99
97.19113,11.42,87.58
97.20255,9.93,100.66
97.21249,11.75,85.10
97.22424,10.61,94.28
97.23485,11.22,89.16
97.24606,11.70,85.48
97.25776,9.94,100.60
97.26770,11.16,89.57
97.27887,10.84,92.25
97.28971,10.30,97.09
97.30000,10.74,93.07
97.31075,10.98,91.11
97.32173,13.07,76.50
97.33480,9.77,102.37
97.34457,10.81,92.54
97.35537,10.90,91.72
97.36627,10.65,93.93
97.37692,10.71,93.35
97.38763,10.74,93.08
97.39838,10.18,98.27
97.40855,11.16,89.61
97.41971,10.24,97.65
97.42995,10.96,91.25
97.44091,10.50,95.20
97.45142,10.83,92.36
97.46224,11.00,90.95
97.47324,9.96,100.44
97.48319,10.58,94.49
97.49378,11.31,88.40
97.50509,9.72,102.90
97.51481,11.42,87.54
97.52623,10.97,91.20
97.53720,10.39,96.27
97.54758,10.78,92.77
97.55836,10.98,91.06
97.56934,10.99,91.00
97.58033,9.81,101.97
97.59014,10.20,98.09
97.60034,11.42,87.53
97.61176,10.37,96.39
97.62213,12.00,83.35
97.63413,11.82,84.63
97.64595,13.00,76.90
97.65895,11.25,88.88
97.67020,11.43,87.48
97.68163,13.84,72.24
97.69548,10.46,95.58
97.70594,12.96,77.19
97.71889,11.35,88.13
97.73024,11.04,90.56
97.74128,10.97,91.14
97.75226,11.01,90.79
97.76327,12.51,79.97
97.77577,10.57,94.59
97.78635,12.98,77.05
97.79932,10.60,94.30
97.80993,10.66,93.83
97.82059,10.86,92.07
97.83145,10.74,93.11
97.84219,10.11,98.91
97.85230,11.10,90.11
97.86340,10.01,99.92
97.87340,10.85,92.14
97.88426,9.81,101.91
97.89407,10.63,94.07
97.90470,11.99,83.39
97.91669,9.86,101.37
97.92656,10.43,95.91
97.93698,10.79,92.66
97.94778,9.90,101.06
97.95767,10.97,91.18
97.96864,9.80,102.04
97.97844,13.31,75.15
97.99174,12.12,82.52
98.00386,10.55,94.82
98.01441,10.84,92.27
98.02525,9.34,107.06
98.03459,11.12,89.96
98.04570,10.48,95.44
98.05618,9.92,100.80
98.06610,10.65,93.86
98.07676,10.37,96.45
98.08712,9.99,100.12
98.09711,11.54,86.63
98.10866,9.65,103.60
98.11831,10.56,94.67
98.12887,9.63,103.85
98.13850,9.79,102.15
98.14829,10.45,95.67
98.15874,10.28,97.30
98.16902,10.48,95.42
98.17950,9.73,102.79
98.18923,11.09,90.20
98.20031,9.76,102.47
98.21007,11.01,90.84
98.22108,10.68,93.63
98.23176,9.72,102.93
98.24148,10.38,96.33
98.25186,19.88,50.31
98.27174,136.23,7.34
98.40797,14.46,69.15
98.42243,19.30,51.81
98.44173,16.73,59.77
98.45846,12.04,83.07
98.47049,13.21,75.67
98.48371,11.53,86.70
98.49524,11.82,84.63
98.50706,14.03,71.25
98.52110,12.23,81.78
98.53332,11.87,84.26
98.54519,13.45,74.36
98.55864,12.73,78.55
98.57137,12.43,80.47
98.58380,13.02,76.79
98.59682,12.53,79.80
98.60935,14.23,70.26
98.62358,12.45,80.34
98.63603,11.86,84.31
98.64789,12.59,79.43
98.66048,12.76,78.36
98.67324,10.42,96.01
98.68366,11.37,87.95
98.69503,11.37,87.99
98.70639,10.33,96.83
98.71672,11.06,90.39
98.72779,10.38,96.38
98.73816,9.18,108.88
98.74735,10.85,92.15
98.75820,12.77,78.33
98.77097,10.65,93.89
98.78162,9.93,100.73
98.79154,10.33,96.82
98.80187,10.63,94.06
98.81250,10.60,94.32
98.82311,11.12,89.91
98.83423,10.64,94.03
98.84486,10.15,98.49
98.85502,10.58,94.55
98.86559,9.91,100.87
98.87551,10.82,92.45
98.88632,10.47,95.49
98.89680,10.77,92.82
98.90757,10.60,94.38
98.91816,11.07,90.37
98.92923,10.60,94.35
98.93983,10.33,96.82
98.95016,9.69,103.19
98.95985,10.39,96.29
98.97023,10.41,96.10
98.98064,10.63,94.07
98.99127,10.36,96.54
99.00163,10.27,97.33
99.01190,11.00,90.94
99.02290,10.72,93.26
99.03362,10.51,95.15
99.04413,11.57,86.41
99.05570,9.11,109.74
99.06482,10.15,98.48
99.07497,11.05,90.49
99.08602,10.71,93.37
99.09673,10.03,99.67
99.10677,10.52,95.02
99.11729,10.20,98.00
99.12749,10.55,94.76
99.13805,10.59,94.39
99.14864,10.82,92.40
99.15946,9.49,105.34
99.16896,10.88,91.88
99.17984,10.33,96.78
99.19017,10.73,93.17
99.20091,11.01,90.86
99.21191,10.73,93.21
99.22264,11.24,89.00
99.23388,9.58,104.42
99.24345,10.83,92.38
99.25428,11.79,84.78
99.26607,8.50,117.63
99.27457,10.78,92.73
99.28536,10.94,91.43
99.29630,10.77,92.88
99.30706,10.38,96.33
99.31744,10.46,95.61
99.32790,10.32,96.88
99.33823,10.94,91.45
99.34916,10.19,98.14
99.35935,11.34,88.22
99.37069,9.05,110.54
99.37973,9.84,101.67
99.38957,10.78,92.74
99.40035,10.27,97.38
99.41062,11.04,90.56
99.42166,10.26,97.51
99.43192,11.61,86.16
99.44352,9.98,100.17
99.45351,11.10,90.12
99.46460,10.37,96.39
99.47498,9.68,103.29
99.48466,10.48,95.40
99.49514,10.60,94.35
99.50574,11.09,90.19
99.51683,10.22,97.81
99.52705,9.59,104.31
99.53664,10.97,91.14
99.54761,10.31,97.02
99.55792,10.96,91.24
99.56888,9.80,102.00
99.57868,10.33,96.82
99.58901,10.66,93.83
99.59967,10.48,95.38
99.61015,9.93,100.68
99.62009,10.66,93.78
99.63075,9.92,100.85
99.64067,10.96,91.27
99.65162,9.78,102.24
99.66140,11.02,90.73
99.67242,10.14,98.67
99.68256,9.96,100.36
99.69252,10.22,97.86
99.70274,9.77,102.38
99.71251,11.79,84.80
99.72430,10.45,95.65
99.73476,9.79,102.17
99.74455,11.14,89.80
99.75568,10.63,94.08
99.76631,10.72,93.25
99.77703,10.76,92.90
99.78780,9.48,105.52
99.79728,10.91,91.67
99.80819,11.04,90.58
99.81923,10.21,97.93
99.82944,10.96,91.26
99.84039,10.24,97.66
99.85063,10.25,97.54
99.86089,11.49,87.05
99.87237,11.94,83.73
99.88432,10.69,93.57
99.89500,8.91,112.29
99.90391,11.01,90.85
99.91492,10.55,94.76
99.92547,10.08,99.19
99.93555,10.21,97.92
99.94576,10.34,96.68
99.95611,11.30,88.50
99.96741,9.73,102.81
99.97713,10.96,91.23
99.98809,10.87,91.97
99.99897,9.33,107.14
100.00830,11.69,85.58
100.01999,13.48,74.16
100.03347,10.71,93.34
100.04419,10.21,97.97
100.05439,11.53,86.73
100.06592,10.64,94.02
100.07656,10.10,98.99
100.08666,11.93,83.80
100.09860,10.01,99.86
100.10861,9.64,103.74
100.11825,10.27,97.40
100.12852,10.78,92.73
100.13930,10.30,97.08
100.14960,10.61,94.23
100.16021,9.99,100.06
100.17021,10.89,91.84
100.18110,10.57,94.60
100.19167,10.34,96.73
100.20201,10.77,92.86
100.21278,10.09,99.09
100.22287,10.31,97.02
100.23317,10.53,94.97
100.24370,10.32,96.88
100.25402,9.82,101.86
100.26384,10.88,91.93
100.27472,11.69,85.51
100.28641,11.58,86.37
100.29799,10.78,92.79
100.30877,11.61,86.14
100.32038,10.31,97.03
100.33068,12.23,81.79
100.34291,10.18,98.25
100.35309,10.58,94.54
100.36367,9.99,100.07
100.37366,9.94,100.63
100.38360,10.38,96.38
100.39397,11.13,89.88
100.40510,11.14,89.74
100.41624,10.12,98.78
100.42637,9.87,101.34
100.43623,10.22,97.88
100.44645,10.48,95.38
100.45693,9.88,101.27
100.46681,11.11,90.05
100.47791,10.21,97.95
100.48812,10.12,98.82
100.49824,10.23,97.78
100.50847,10.14,98.66
100.51861,10.84,92.29
100.52944,9.52,105.01
100.53897,10.72,93.28
100.54969,9.57,104.46
100.55926,10.89,91.86
100.57014,11.61,86.11
100.58176,18.61,53.73
100.60037,12.24,81.72
100.61261,10.70,93.48
100.62331,11.52,86.79
100.63483,10.07,99.34
100.64489,10.66,93.80
100.65555,9.76,102.48
100.66531,10.57,94.60
100.67588,10.14,98.64
100.68602,10.71,93.37
100.69673,10.46,95.59
100.70719,10.47,95.55
100.71766,9.55,104.69
100.72721,10.70,93.45
100.73791,9.97,100.31
100.74788,9.47,105.59
100.75735,9.56,104.60
100.76691,10.60,94.32
100.77751,10.18,98.25
100.78769,10.30,97.12
100.79799,9.36,106.83
100.80735,10.53,95.00
100.81787,11.03,90.70
100.82890,10.36,96.52
100.83926,10.80,92.58
100.85006,9.07,110.27
100.85913,10.19,98.17
100.86932,10.49,95.31
100.87981,10.18,98.23
100.88999,9.23,108.29
100.89922,10.96,91.24
100.91018,11.00,90.88
100.92119,10.13,98.75
100.93131,10.67,93.70
100.94199,10.75,93.00
100.95274,9.09,109.99
100.96183,10.54,94.90
100.97237,10.84,92.22
100.98321,9.56,104.60
100.99277,10.02,99.76
101.00280,9.88,101.21
101.01268,10.41,96.07
101.02309,10.31,97.02
101.03339,9.94,100.59
101.04333,10.13,98.76
101.05346,9.80,102.00
101.06326,9.56,104.59
101.07283,10.54,94.88
101.08336,10.23,97.72
101.09360,10.74,93.08
101.10434,10.21,97.99
101.11455,13.47,74.21
101.12802,10.66,93.82
101.13868,10.18,98.22
101.14886,11.02,90.74
101.15988,10.01,99.90
101.16989,10.11,98.89
101.18000,10.03,99.67
101.19004,10.18,98.25
101.20021,10.61,94.23
101.21083,9.45,105.87
101.22027,10.63,94.08
101.23090,10.05,99.48
101.24095,10.20,98.05
101.25115,10.41,96.10
101.26156,9.68,103.30
101.27124,11.62,86.03
101.28286,11.16,89.62
101.29402,9.95,100.54
101.30397,9.97,100.33
101.31393,11.14,89.80
101.32507,10.79,92.68
101.33586,10.13,98.75
101.34599,10.73,93.18
101.35672,10.50,95.24
101.36722,10.06,99.37
101.37728,9.85,101.51
101.38713,10.97,91.13
101.39811,9.85,101.51
101.40796,10.81,92.48
101.41877,10.05,99.53
101.42882,10.30,97.07
101.43912,10.43,95.85
101.44955,9.67,103.41
101.45922,9.99,100.14
101.46921,9.60,104.22
101.47880,11.07,90.31
101.48988,9.91,100.93
101.49978,10.28,97.32
101.51006,9.74,102.71
101.51979,9.73,102.77
101.52952,10.57,94.58
101.54010,9.52,105.01
101.54962,11.23,89.03
101.56085,10.12,98.77
101.57098,9.04,110.63
101.58002,10.06,99.39
101.59008,9.71,102.95
101.59979,9.86,101.38
101.60965,10.42,95.93
101.62008,10.49,95.37
101.63056,10.33,96.79
101.64090,10.56,94.71
101.65146,10.19,98.14
101.66164,10.16,98.39
101.67181,9.74,102.69
101.68155,9.74,102.70
101.69128,10.01,99.94
101.70129,9.52,104.99
101.71081,10.04,99.61
101.72085,10.00,100.05
101.73085,10.49,95.36
101.74133,9.08,110.08
101.75042,10.56,94.71
101.76098,9.59,104.25
101.77057,8.94,111.91
101.77950,10.27,97.33
101.78978,9.38,106.60
101.79916,10.25,97.56
101.80941,9.97,100.25
101.81939,9.96,100.38
101.82935,9.97,100.28
101.83932,9.94,100.62
101.84926,10.06,99.39
101.85932,10.35,96.59
101.86967,9.63,103.80
101.87931,10.18,98.20
101.88949,9.88,101.25
101.89937,9.93,100.72
101.90930,10.67,93.73
101.91996,9.73,102.78
101.92969,10.07,99.27
101.93977,9.07,110.23
101.94884,10.18,98.23
101.95902,10.46,95.64
101.96947,9.40,106.38
101.97888,9.34,107.10
101.98821,10.53,94.96
101.99874,9.74,102.71
102.00848,10.05,99.53
102.01853,9.31,107.46
102.02783,9.64,103.74
102.03747,10.22,97.86
102.04769,10.95,91.33
102.05864,9.70,103.08
102.06834,9.29,107.66
102.07763,10.27,97.33
102.08790,9.33,107.23
102.09723,14.70,68.01
102.11193,11.04,90.60
102.12297,11.05,90.50
102.13402,11.83,84.51
102.14585,10.67,93.75
102.15652,10.39,96.20
102.16691,9.49,105.39
102.17640,10.39,96.27
102.18679,9.79,102.17
102.19658,10.16,98.45
102.20674,10.02,99.83
102.21675,10.35,96.59
102.22711,10.59,94.44
102.23770,9.77,102.37
102.24746,9.94,100.56
102.25741,11.73,85.24
102.26914,9.79,102.10
102.27893,9.04,110.66
102.28797,9.41,106.22
102.29738,9.33,107.15
102.30672,9.86,101.40
102.31658,9.12,109.67
102.32570,8.83,113.25
102.33453,10.20,98.01
102.34473,9.24,108.18
102.35397,10.25,97.58
102.36422,9.86,101.37
102.37409,9.08,110.09
102.38317,9.18,108.97
102.39235,9.75,102.57
102.40210,9.95,100.55
102.41204,9.16,109.22
102.42120,9.30,107.53
102.43050,8.81,113.52
102.43931,9.98,100.23
102.44928,9.71,103.04
102.45899,9.59,104.26
